1728334225034.202,-0.001745329238474369,0.008726646192371845,0.0
1728334225039.1995,-0.005235987715423107,0.005235987715423107,-0.005235987715423107
1728334225044.1973,-0.003490658476948738,0.0,-0.001745329238474369
1728334225049.1948,-0.010471975430846214,0.003490658476948738,-0.005235987715423107
1728334225054.1924,-0.003490658476948738,0.001745329238474369,-0.001745329238474369
1728334225059.191,-0.010471975430846214,0.001745329238474369,-0.001745329238474369
1728334225064.1885,0.0,0.0,0.0
1728334225069.1863,-0.006981316953897476,-0.001745329238474369,-0.001745329238474369
1728334225074.1838,0.0,0.0,0.0
1728334225079.1814,-0.001745329238474369,0.001745329238474369,0.0
1728334225084.18,-0.003490658476948738,0.008726646192371845,-0.001745329238474369
1728334225089.1775,-0.010471975430846214,0.008726646192371845,0.0
1728334225094.1753,0.001745329238474369,0.003490658476948738,-0.003490658476948738
1728334225099.1729,0.001745329238474369,0.0,-0.006981316953897476
1728334225104.1714,-0.005235987715423107,0.006981316953897476,0.0
1728334225109.169,-0.005235987715423107,0.008726646192371845,0.0
1728334225114.1665,-0.015707962214946747,0.010471975430846214,-0.003490658476948738
1728334225119.1643,-0.003490658476948738,0.006981316953897476,-0.003490658476948738
1728334225124.1619,-0.003490658476948738,0.015707962214946747,-0.005235987715423107
1728334225129.1604,-0.003490658476948738,0.006981316953897476,0.0
1728334225134.158,-0.005235987715423107,0.003490658476948738,-0.005235987715423107
1728334225139.1555,-0.003490658476948738,-0.005235987715423107,-0.005235987715423107
1728334225144.1533,0.0,-0.001745329238474369,-0.003490658476948738
1728334225149.1519,0.0,0.001745329238474369,-0.001745329238474369
1728334225154.1494,-0.010471975430846214,0.006981316953897476,-0.003490658476948738
1728334225159.147,-0.005235987715423107,0.005235987715423107,-0.003490658476948738
1728334225164.1445,-0.001745329238474369,0.003490658476948738,0.0
1728334225169.1423,0.0,0.001745329238474369,-0.003490658476948738
1728334225174.1409,0.0,0.003490658476948738,-0.005235987715423107
1728334225179.1384,-0.003490658476948738,-0.001745329238474369,-0.001745329238474369
1728334225184.136,-0.001745329238474369,0.0,0.0
1728334225189.1335,0.0,0.006981316953897476,-0.005235987715423107
1728334225194.1323,0.0,0.0,-0.003490658476948738
1728334225199.13,-0.001745329238474369,-0.001745329238474369,-0.005235987715423107
1728334225204.1274,-0.001745329238474369,0.0,-0.003490658476948738
1728334225209.125,-0.003490658476948738,0.003490658476948738,-0.001745329238474369
1728334225214.1228,-0.005235987715423107,0.010471975430846214,-0.010471975430846214
1728334225219.1213,-0.001745329238474369,0.003490658476948738,-0.003490658476948738
1728334225224.119,0.001745329238474369,0.0,-0.005235987715423107
1728334225229.1165,0.008726646192371845,-0.005235987715423107,-0.001745329238474369
1728334225234.114,-0.003490658476948738,0.0,-0.001745329238474369
1728334225239.1118,-0.005235987715423107,-0.005235987715423107,-0.003490658476948738
1728334225244.1104,-0.005235987715423107,0.0,-0.003490658476948738
1728334225249.108,-0.003490658476948738,0.003490658476948738,-0.001745329238474369
1728334225254.1055,0.0,0.003490658476948738,-0.006981316953897476
1728334225259.103,-0.003490658476948738,0.005235987715423107,-0.003490658476948738
1728334225264.1008,-0.005235987715423107,0.0,-0.001745329238474369
1728334225269.0994,0.0,0.0,-0.003490658476948738
1728334225274.097,0.0,0.006981316953897476,-0.001745329238474369
