1728334024156.2834,-0.29419949650764465,-9.787036895751953,-0.37265267968177795
1728334024166.232,-0.29419949650764465,-9.806650161743164,-0.3824593424797058
1728334024176.1802,-0.313812792301178,-9.787036895751953,-0.37265267968177795
1728334024186.1287,-0.3040061295032501,-9.787036895751953,-0.3824593424797058
1728334024196.0762,-0.29419949650764465,-9.796843528747559,-0.3922659754753113
1728334024206.0234,-0.3040061295032501,-9.787036895751953,-0.3824593424797058
1728334024215.971,-0.313812792301178,-9.796843528747559,-0.37265267968177795
1728334024225.9192,-0.313812792301178,-9.796843528747559,-0.3824593424797058
1728334024235.8677,-0.313812792301178,-9.796843528747559,-0.3824593424797058
1728334024245.8171,-0.313812792301178,-9.806650161743164,-0.3922659754753113
1728334024255.7654,-0.313812792301178,-9.806650161743164,-0.37265267968177795
1728334024265.713,-0.3040061295032501,-9.796843528747559,-0.37265267968177795
1728334024275.6611,-0.3040061295032501,-9.81645679473877,-0.3628460466861725
1728334024285.6096,-0.313812792301178,-9.796843528747559,-0.3824593424797058
1728334024295.5588,-0.3040061295032501,-9.806650161743164,-0.3922659754753113
1728334024305.5073,-0.2843928337097168,-9.796843528747559,-0.3628460466861725
1728334024315.4556,-0.2843928337097168,-9.787036895751953,-0.40207263827323914
1728334024325.405,-0.2843928337097168,-9.796843528747559,-0.3922659754753113
1728334024335.3542,-0.2843928337097168,-9.787036895751953,-0.37265267968177795
1728334024345.3037,-0.2843928337097168,-9.787036895751953,-0.37265267968177795
1728334024355.253,-0.29419949650764465,-9.787036895751953,-0.3824593424797058
1728334024365.2012,-0.3040061295032501,-9.777230262756348,-0.3824593424797058
1728334024375.1506,-0.3040061295032501,-9.777230262756348,-0.3922659754753113
1728334024385.0999,-0.29419949650764465,-9.787036895751953,-0.3824593424797058
1728334024395.048,-0.2843928337097168,-9.787036895751953,-0.3922659754753113
1728334024404.9976,-0.29419949650764465,-9.787036895751953,-0.3922659754753113
1728334024414.9458,-0.3040061295032501,-9.777230262756348,-0.3922659754753113
1728334024424.893,-0.3040061295032501,-9.787036895751953,-0.3824593424797058
1728334024434.8413,-0.3040061295032501,-9.806650161743164,-0.3824593424797058
1728334024444.7905,-0.3040061295032501,-9.796843528747559,-0.3824593424797058
1728334024454.7397,-0.29419949650764465,-9.806650161743164,-0.3824593424797058
1728334024464.6892,-0.3040061295032501,-9.796843528747559,-0.3824593424797058
1728334024474.6375,-0.32361945509910583,-9.806650161743164,-0.37265267968177795
1728334024484.5857,-0.32361945509910583,-9.796843528747559,-0.37265267968177795
1728334024494.534,-0.29419949650764465,-9.796843528747559,-0.3824593424797058
1728334024504.4822,-0.313812792301178,-9.787036895751953,-0.3922659754753113
1728334024514.4314,-0.3040061295032501,-9.777230262756348,-0.3922659754753113
1728334024524.3804,-0.3040061295032501,-9.796843528747559,-0.411879301071167
1728334024534.3281,-0.313812792301178,-9.796843528747559,-0.3628460466861725
1728334024544.2769,-0.29419949650764465,-9.787036895751953,-0.3628460466861725
1728334024554.2258,-0.29419949650764465,-9.787036895751953,-0.37265267968177795
1728334024564.1755,-0.29419949650764465,-9.796843528747559,-0.3922659754753113
1728334024574.1243,-0.313812792301178,-9.787036895751953,-0.3922659754753113
1728334024584.0742,-0.313812792301178,-9.787036895751953,-0.3824593424797058
1728334024594.023,-0.2843928337097168,-9.796843528747559,-0.37265267968177795
1728334024603.9727,-0.2843928337097168,-9.796843528747559,-0.37265267968177795
